time,X_gyro,Y_gyro,Z_gyro,t_sec_gyro,X_accel,Y_accel,Z_accel,t_sec_accel
2025-08-28 18:46:04.820,-0.3,-0.88,1.16,0.0,,,,
2025-08-28 18:46:04.889,-0.0,-0.85,1.15,0.069,,,,
2025-08-28 18:46:04.945,0.03,-0.84,1.16,0.125,,,,
2025-08-28 18:46:04.981,-0.03,-0.82,1.22,0.161,-2.89,-5.07,7.62,0.124
2025-08-28 18:46:05.014,-0.07,-0.82,1.16,0.194,-3.11,-5.77,7.83,0.181
2025-08-28 18:46:05.056,0.09,-0.8,1.17,0.236,-3.26,-4.82,8.42,0.225
2025-08-28 18:46:05.096,0.19,-0.78,1.19,0.276,,,,
2025-08-28 18:46:05.142,0.04,-0.78,1.22,0.322,,,,
2025-08-28 18:46:05.192,0.11,-0.82,1.22,0.372,-3.48,-4.6,9.36,0.363
2025-08-28 18:46:05.227,0.47,-0.8,1.24,0.407,-3.17,-4.07,9.5,0.394
2025-08-28 18:46:05.248,0.88,-0.75,1.2,0.428,-3.17,-4.07,9.5,0.394
2025-08-28 18:46:05.258,1.59,-0.53,1.16,0.438,-2.76,-3.64,9.61,0.407
2025-08-28 18:46:05.283,1.8,-0.34,1.14,0.463,-3.58,-0.5,10.86,0.445
2025-08-28 18:46:05.302,1.48,-0.28,1.04,0.482,-3.58,-0.5,10.86,0.445
2025-08-28 18:46:05.329,1.06,-0.26,1.0,0.509,-3.5,0.1,10.47,0.475
2025-08-28 18:46:05.340,0.59,-0.22,0.93,0.52,-3.46,0.02,9.6,0.487
2025-08-28 18:46:05.350,0.52,-0.21,0.84,0.53,-3.29,0.08,8.99,0.497
2025-08-28 18:46:05.359,0.58,-0.2,0.8,0.539,-3.11,0.16,9.05,0.507
2025-08-28 18:46:05.368,0.61,-0.19,0.71,0.548,-2.63,0.4,8.81,0.516
2025-08-28 18:46:05.377,0.58,-0.16,0.6,0.557,-2.38,0.67,8.8,0.525
2025-08-28 18:46:05.386,0.49,-0.17,0.54,0.566,-2.22,0.77,8.6,0.533
2025-08-28 18:46:05.396,0.43,-0.16,0.55,0.576,-2.35,0.96,8.36,0.543
2025-08-28 18:46:05.406,0.29,-0.17,0.51,0.586,-2.14,0.35,8.2,0.562
2025-08-28 18:46:05.415,0.42,-0.17,0.52,0.595,-2.14,0.35,8.2,0.562
2025-08-28 18:46:05.424,0.46,-0.19,0.49,0.604,-2.12,0.93,8.49,0.572
2025-08-28 18:46:05.434,0.28,-0.22,0.51,0.614,-2.24,1.11,8.83,0.581
2025-08-28 18:46:05.444,0.0,-0.27,0.5,0.624,-2.39,1.08,9.11,0.6
2025-08-28 18:46:05.453,-0.34,-0.41,0.46,0.633,-2.39,1.08,9.11,0.6
2025-08-28 18:46:05.463,-0.36,-0.5,0.42,0.643,-2.37,0.6,8.84,0.611
2025-08-28 18:46:05.473,-0.08,-0.58,0.34,0.653,-2.13,0.11,8.52,0.62
2025-08-28 18:46:05.483,0.29,-0.59,0.3,0.663,-1.8,1.32,9.18,0.639
2025-08-28 18:46:05.491,0.3,-0.62,0.28,0.671,-1.8,1.32,9.18,0.639
2025-08-28 18:46:05.500,0.01,-0.64,0.29,0.68,-1.79,1.27,9.21,0.648
2025-08-28 18:46:05.510,-0.11,-0.65,0.3,0.69,-1.65,1.0,8.89,0.657
2025-08-28 18:46:05.520,-0.07,-0.61,0.27,0.7,-1.54,0.84,9.04,0.667
2025-08-28 18:46:05.529,0.07,-0.57,0.25,0.709,-1.5,1.01,8.78,0.677
2025-08-28 18:46:05.539,0.2,-0.49,0.25,0.719,-1.73,0.88,9.39,0.695
2025-08-28 18:46:05.548,0.11,-0.46,0.22,0.728,-1.73,0.88,9.39,0.695
2025-08-28 18:46:05.557,0.09,-0.43,0.21,0.737,-1.79,0.89,9.6,0.705
2025-08-28 18:46:05.566,-0.0,-0.41,0.17,0.746,-1.91,1.13,9.62,0.714
2025-08-28 18:46:05.576,-0.13,-0.41,0.16,0.756,-2.08,1.08,9.55,0.724
2025-08-28 18:46:05.585,-0.1,-0.39,0.15,0.765,-1.74,0.4,9.38,0.733
2025-08-28 18:46:05.595,-0.0,-0.38,0.1,0.775,-1.38,0.64,9.53,0.742
2025-08-28 18:46:05.604,0.04,-0.35,0.08,0.784,-1.13,1.05,9.81,0.752
2025-08-28 18:46:05.613,-0.11,-0.32,0.07,0.793,-0.85,1.21,9.91,0.761
2025-08-28 18:46:05.622,-0.27,-0.31,0.06,0.802,-0.71,0.92,9.7,0.77
2025-08-28 18:46:05.632,-0.31,-0.28,0.04,0.812,-0.46,0.68,9.27,0.779
2025-08-28 18:46:05.641,-0.28,-0.23,0.02,0.821,-0.18,0.55,9.28,0.789
2025-08-28 18:46:05.651,-0.25,-0.17,0.03,0.831,-0.03,0.35,9.4,0.799
2025-08-28 18:46:05.660,-0.23,-0.12,0.01,0.84,0.16,0.02,9.65,0.808
2025-08-28 18:46:05.670,-0.24,-0.08,-0.02,0.85,0.54,-0.01,9.62,0.817
2025-08-28 18:46:05.676,-0.22,-0.05,-0.06,0.856,0.6,-0.07,9.42,0.827
2025-08-28 18:46:05.679,-0.2,-0.01,-0.08,0.859,0.83,-0.68,9.58,0.832
2025-08-28 18:46:05.681,-0.22,-0.0,-0.09,0.861,0.83,-0.68,9.58,0.832
2025-08-28 18:46:05.683,-0.17,0.0,-0.09,0.863,1.21,-0.89,9.2,0.834
2025-08-28 18:46:05.686,-0.08,0.03,-0.1,0.866,1.29,-0.97,9.48,0.839
2025-08-28 18:46:05.688,-0.07,0.05,-0.07,0.868,1.29,-0.97,9.48,0.839
2025-08-28 18:46:05.696,-0.11,0.09,0.0,0.876,1.13,-1.4,9.68,0.852
2025-08-28 18:46:05.704,-0.12,0.11,0.07,0.884,1.13,-1.4,9.68,0.852
2025-08-28 18:46:05.714,-0.12,0.09,0.12,0.894,1.05,-1.54,9.81,0.861
2025-08-28 18:46:05.723,-0.01,0.08,0.17,0.903,0.71,-1.68,10.02,0.871
2025-08-28 18:46:05.732,-0.0,0.02,0.2,0.912,0.37,-1.26,10.23,0.88
2025-08-28 18:46:05.742,-0.06,-0.05,0.22,0.922,0.42,-0.95,10.1,0.889
2025-08-28 18:46:05.752,-0.11,-0.11,0.21,0.932,0.55,-1.22,9.89,0.899
2025-08-28 18:46:05.761,-0.05,-0.15,0.22,0.941,0.75,-1.29,9.95,0.909
2025-08-28 18:46:05.770,-0.0,-0.2,0.25,0.95,0.74,-1.11,9.97,0.918
2025-08-28 18:46:05.780,0.05,-0.25,0.31,0.96,0.95,-0.98,9.86,0.928
2025-08-28 18:46:05.789,0.05,-0.27,0.36,0.969,1.2,-0.7,9.72,0.937
2025-08-28 18:46:05.811,-0.04,-0.27,0.43,0.991,1.1,-0.9,9.53,0.967
2025-08-28 18:46:05.820,-0.1,-0.28,0.46,1.0,1.1,-0.9,9.53,0.967
2025-08-28 18:46:05.829,-0.04,-0.28,0.45,1.009,1.27,-1.4,9.68,0.977
2025-08-28 18:46:05.839,0.06,-0.27,0.43,1.019,1.17,-0.92,10.08,0.995
2025-08-28 18:46:05.849,0.05,-0.28,0.43,1.029,1.13,-0.8,10.08,1.005
2025-08-28 18:46:05.858,-0.07,-0.29,0.43,1.038,1.13,-0.8,10.08,1.005
2025-08-28 18:46:05.867,-0.13,-0.31,0.37,1.047,1.09,-1.11,9.79,1.015
2025-08-28 18:46:05.876,0.01,-0.31,0.32,1.056,0.95,-1.24,9.91,1.024
2025-08-28 18:46:05.886,0.11,-0.32,0.27,1.066,1.0,-1.12,10.26,1.033
2025-08-28 18:46:05.895,0.05,-0.36,0.26,1.075,0.96,-0.67,10.43,1.043
2025-08-28 18:46:05.905,-0.1,-0.49,0.24,1.085,0.4,-1.98,10.72,1.061
2025-08-28 18:46:05.913,0.14,-0.58,0.16,1.093,0.4,-1.98,10.72,1.061
2025-08-28 18:46:05.918,0.56,-0.7,0.04,1.098,0.47,-1.78,11.14,1.069
2025-08-28 18:46:05.919,0.51,-0.86,0.05,1.099,0.84,-0.11,11.44,1.071
2025-08-28 18:46:05.921,0.03,-0.97,0.01,1.101,1.14,-0.02,11.2,1.072
2025-08-28 18:46:05.922,-0.04,-1.01,-0.07,1.102,1.79,-0.8,10.47,1.074
2025-08-28 18:46:05.924,0.1,-1.05,-0.17,1.104,1.99,-0.05,10.55,1.076
2025-08-28 18:46:05.925,0.09,-1.13,-0.23,1.105,1.99,-0.05,10.55,1.076
2025-08-28 18:46:05.926,-0.18,-1.16,-0.26,1.106,2.62,-0.06,10.4,1.078
2025-08-28 18:46:05.928,-0.48,-1.24,-0.4,1.108,2.48,-1.92,10.25,1.08
2025-08-28 18:46:05.929,-0.24,-1.29,-0.51,1.109,2.48,-1.92,10.25,1.08
2025-08-28 18:46:05.930,-0.22,-1.38,-0.69,1.11,2.45,-2.12,11.11,1.082
2025-08-28 18:46:05.932,-0.64,-1.51,-0.86,1.112,2.87,-3.51,10.27,1.084
2025-08-28 18:46:05.933,-0.99,-1.56,-1.08,1.113,2.87,-3.51,10.27,1.084
2025-08-28 18:46:05.934,-0.8,-1.67,-1.41,1.114,2.78,-3.69,9.87,1.086
2025-08-28 18:46:06.001,-0.55,-1.74,-1.66,1.181,3.86,-2.16,8.97,1.15
2025-08-28 18:46:06.008,-0.82,-1.72,-1.83,1.188,3.81,-1.36,7.77,1.163
2025-08-28 18:46:06.013,-1.42,-1.65,-2.14,1.193,3.81,-1.36,7.77,1.163
2025-08-28 18:46:06.019,-1.98,-1.46,-2.21,1.199,4.3,-0.35,7.27,1.168
2025-08-28 18:46:06.026,-2.55,-1.29,-2.41,1.206,4.12,-1.14,7.34,1.174
2025-08-28 18:46:06.079,-3.17,-1.03,-2.59,1.259,4.52,-0.91,6.48,1.228
2025-08-28 18:46:06.085,-3.8,-0.62,-2.63,1.265,5.31,-0.01,5.21,1.238
2025-08-28 18:46:06.087,-4.18,-0.3,-2.57,1.267,5.31,-0.01,5.21,1.238
2025-08-28 18:46:06.115,-4.58,0.01,-2.61,1.295,5.45,-1.59,5.28,1.264
2025-08-28 18:46:06.127,-4.56,0.36,-2.61,1.307,5.65,-3.12,5.16,1.276
2025-08-28 18:46:06.180,-4.14,0.63,-2.36,1.36,5.13,-3.48,6.56,1.329
2025-08-28 18:46:06.187,-3.87,0.9,-2.09,1.367,4.47,-2.33,5.12,1.336
2025-08-28 18:46:06.192,-3.19,0.99,-1.85,1.372,4.61,-4.0,5.46,1.342
2025-08-28 18:46:06.218,-2.47,1.15,-1.69,1.398,4.83,-5.02,6.16,1.367
2025-08-28 18:46:06.225,-2.24,1.33,-1.54,1.405,4.13,-3.84,7.06,1.374
2025-08-28 18:46:06.267,-2.37,1.37,-1.29,1.447,5.01,-1.8,6.19,1.416
2025-08-28 18:46:06.273,-2.74,1.47,-0.91,1.453,4.89,-2.59,5.95,1.422
2025-08-28 18:46:06.323,-3.24,1.54,-0.88,1.503,3.5,-3.79,6.78,1.472
2025-08-28 18:46:06.329,-3.9,1.54,-1.19,1.509,3.96,-3.42,7.66,1.478
2025-08-28 18:46:06.336,-3.08,1.14,-0.71,1.516,5.17,-6.21,8.31,1.484
2025-08-28 18:46:06.380,-2.48,0.77,-0.6,1.56,5.09,-5.63,7.6,1.529
2025-08-28 18:46:06.387,-2.26,0.46,-0.17,1.567,4.65,-4.57,7.11,1.536
2025-08-28 18:46:06.392,-1.6,0.09,-0.04,1.572,4.08,-7.92,6.32,1.542
2025-08-28 18:46:06.437,-0.47,0.09,-0.04,1.617,5.12,-7.6,5.04,1.592
2025-08-28 18:46:06.444,0.22,0.11,-0.14,1.624,5.06,-6.58,5.51,1.598
2025-08-28 18:46:06.447,0.63,0.12,-0.15,1.627,5.06,-6.58,5.51,1.598
2025-08-28 18:46:06.467,0.81,0.06,-0.1,1.647,5.49,-5.21,5.67,1.616
2025-08-28 18:46:06.485,0.51,0.07,0.0,1.665,5.7,-4.45,5.68,1.634
2025-08-28 18:46:06.521,0.3,0.07,0.01,1.701,5.46,-5.47,5.62,1.675
2025-08-28 18:46:06.526,0.31,0.06,0.05,1.706,5.46,-5.47,5.62,1.675
2025-08-28 18:46:06.554,0.28,0.07,0.07,1.734,5.56,-5.36,6.0,1.703
2025-08-28 18:46:06.587,0.25,0.0,0.05,1.767,5.36,-5.43,5.72,1.736
2025-08-28 18:46:06.592,0.2,-0.02,0.05,1.772,5.5,-5.24,5.75,1.742
2025-08-28 18:46:06.614,0.09,-0.01,0.03,1.794,5.62,-5.27,5.86,1.766
2025-08-28 18:46:06.627,0.01,0.0,0.01,1.807,5.57,-5.12,5.77,1.778
2025-08-28 18:46:06.645,-0.04,-0.02,-0.0,1.825,5.56,-5.3,5.81,1.796
2025-08-28 18:46:06.661,-0.05,-0.05,-0.0,1.841,5.49,-5.32,5.81,1.812
2025-08-28 18:46:06.688,-0.03,-0.03,-0.02,1.868,5.67,-5.44,5.76,1.835
2025-08-28 18:46:06.702,-0.0,-0.04,-0.06,1.882,5.62,-5.7,5.75,1.854
2025-08-28 18:46:06.723,-0.02,-0.02,-0.06,1.903,5.53,-5.26,5.58,1.874
2025-08-28 18:46:06.740,-0.09,-0.04,-0.03,1.92,5.37,-5.04,5.63,1.891
2025-08-28 18:46:06.760,-0.17,-0.06,-0.0,1.94,5.5,-5.21,5.48,1.911
2025-08-28 18:46:06.781,-0.23,-0.1,0.01,1.961,5.75,-5.43,5.56,1.932
2025-08-28 18:46:06.803,-0.27,-0.09,0.03,1.983,5.56,-5.47,5.62,1.954
2025-08-28 18:46:06.820,-0.3,-0.1,0.0,2.0,5.72,-5.7,5.59,1.972
2025-08-28 18:46:06.840,-0.28,-0.06,-0.02,2.02,5.67,-5.54,5.84,1.992
2025-08-28 18:46:06.861,-0.29,-0.09,-0.0,2.041,5.55,-5.66,5.61,2.012
2025-08-28 18:46:06.884,-0.37,-0.11,-0.02,2.064,5.39,-5.47,5.66,2.036
2025-08-28 18:46:06.906,-0.55,-0.1,-0.01,2.086,5.48,-4.88,5.68,2.057
2025-08-28 18:46:06.926,-0.8,-0.11,0.0,2.106,5.54,-4.91,5.57,2.075
2025-08-28 18:46:06.941,-1.14,-0.12,0.0,2.121,5.54,-4.6,5.36,2.092
2025-08-28 18:46:06.961,-1.54,-0.13,0.0,2.141,5.39,-4.65,5.34,2.112
2025-08-28 18:46:06.984,-2.12,-0.22,0.04,2.164,5.68,-4.82,5.07,2.135
2025-08-28 18:46:07.003,-2.44,-0.27,0.06,2.183,6.13,-5.61,4.6,2.154
2025-08-28 18:46:07.022,-2.59,-0.29,0.08,2.202,6.05,-6.56,4.51,2.173
2025-08-28 18:46:07.044,-2.55,-0.3,0.04,2.224,5.75,-7.62,4.28,2.195
2025-08-28 18:46:07.073,-2.31,-0.3,0.0,2.253,5.71,-8.39,3.8,2.224
2025-08-28 18:46:07.086,-2.1,-0.31,-0.1,2.266,6.24,-8.38,2.73,2.237
2025-08-28 18:46:07.106,-1.59,-0.3,-0.16,2.286,6.65,-8.76,1.98,2.257
2025-08-28 18:46:07.121,-0.92,-0.28,-0.15,2.301,6.82,-9.36,1.89,2.272
2025-08-28 18:46:07.141,-0.39,-0.15,-0.17,2.321,6.29,-8.76,1.85,2.292
2025-08-28 18:46:07.162,-0.29,-0.01,-0.2,2.342,6.34,-7.01,1.88,2.312
2025-08-28 18:46:07.187,-0.29,0.17,-0.15,2.367,6.65,-6.34,1.31,2.338
2025-08-28 18:46:07.204,-0.25,0.33,-0.04,2.384,6.75,-6.47,1.13,2.354
2025-08-28 18:46:07.221,-0.15,0.38,0.02,2.401,6.43,-6.5,1.51,2.372
2025-08-28 18:46:07.248,-0.03,0.26,0.11,2.428,5.7,-6.9,2.43,2.394
2025-08-28 18:46:07.266,0.0,0.11,0.15,2.446,5.88,-7.11,2.34,2.416
2025-08-28 18:46:07.293,-0.01,0.06,0.17,2.473,6.13,-6.91,2.17,2.443
2025-08-28 18:46:07.304,-0.13,0.07,0.16,2.484,6.06,-6.7,2.28,2.455
2025-08-28 18:46:07.322,-0.18,0.04,0.1,2.502,5.94,-6.81,2.37,2.473
2025-08-28 18:46:07.342,-0.22,-0.05,0.1,2.522,6.02,-7.01,2.43,2.493
2025-08-28 18:46:07.364,-0.23,-0.12,0.05,2.544,6.06,-7.88,1.55,2.515
2025-08-28 18:46:07.388,-0.04,-0.07,-0.02,2.568,6.23,-8.43,1.73,2.539
2025-08-28 18:46:07.403,0.09,-0.06,-0.08,2.583,6.1,-8.08,1.66,2.554
2025-08-28 18:46:07.421,0.08,-0.1,-0.07,2.601,5.8,-7.69,1.68,2.572
2025-08-28 18:46:07.442,-0.07,-0.14,-0.05,2.622,5.37,-8.17,2.43,2.592
2025-08-28 18:46:07.462,-0.1,-0.14,-0.0,2.642,5.09,-8.75,2.33,2.613
2025-08-28 18:46:07.490,-0.07,-0.07,0.03,2.67,4.91,-8.79,1.86,2.641
2025-08-28 18:46:07.502,0.15,0.01,0.05,2.682,5.02,-8.64,1.91,2.653
2025-08-28 18:46:07.522,0.29,0.07,0.08,2.702,4.99,-8.01,1.95,2.674
2025-08-28 18:46:07.542,0.25,0.12,0.09,2.722,4.78,-7.49,1.97,2.692
2025-08-28 18:46:07.562,0.05,0.12,0.04,2.742,4.64,-7.52,2.08,2.712
2025-08-28 18:46:07.586,-0.09,0.1,-0.01,2.766,4.68,-8.28,1.99,2.737
2025-08-28 18:46:07.602,-0.18,0.09,-0.06,2.782,4.71,-8.44,1.86,2.753
2025-08-28 18:46:07.621,-0.13,0.13,-0.04,2.801,4.74,-8.8,1.93,2.772
2025-08-28 18:46:07.641,0.01,0.21,-0.02,2.821,4.61,-8.54,1.82,2.792
2025-08-28 18:46:07.663,0.18,0.29,0.0,2.843,4.62,-8.27,1.81,2.813
2025-08-28 18:46:07.691,0.24,0.34,0.03,2.871,4.83,-7.64,1.93,2.842
2025-08-28 18:46:07.701,0.13,0.4,0.05,2.881,5.0,-7.34,2.03,2.853
2025-08-28 18:46:07.722,-0.05,0.43,0.02,2.902,5.2,-7.66,2.14,2.873
2025-08-28 18:46:07.742,-0.18,0.4,-0.02,2.922,5.26,-8.24,2.29,2.893
2025-08-28 18:46:07.762,-0.24,0.31,-0.08,2.942,5.54,-8.54,2.77,2.912
2025-08-28 18:46:07.788,-0.28,0.23,-0.12,2.968,5.51,-8.83,2.66,2.94
2025-08-28 18:46:07.803,-0.21,0.19,-0.17,2.983,5.37,-8.65,2.59,2.953
2025-08-28 18:46:07.823,-0.08,0.19,-0.18,3.003,5.44,-7.86,2.61,2.973
2025-08-28 18:46:07.846,-0.05,0.21,-0.13,3.026,5.7,-7.17,2.65,2.996
2025-08-28 18:46:07.869,-0.05,0.22,-0.05,3.049,5.99,-6.98,2.77,3.019
2025-08-28 18:46:07.883,0.0,0.22,0.01,3.063,6.28,-7.14,2.99,3.034
2025-08-28 18:46:07.903,0.09,0.22,0.06,3.083,6.12,-7.29,2.97,3.054
2025-08-28 18:46:07.921,0.18,0.21,0.09,3.101,6.17,-6.86,2.79,3.072
2025-08-28 18:46:07.942,0.25,0.25,0.08,3.122,6.79,-6.42,2.54,3.092
2025-08-28 18:46:07.963,0.24,0.27,0.07,3.143,7.13,-6.42,2.45,3.113
2025-08-28 18:46:07.988,0.11,0.28,0.05,3.168,7.34,-6.57,2.38,3.139
2025-08-28 18:46:08.004,0.03,0.25,0.01,3.184,7.15,-6.84,2.59,3.155
2025-08-28 18:46:08.022,0.05,0.17,-0.02,3.202,6.66,-6.86,2.57,3.173
2025-08-28 18:46:08.042,0.14,0.11,-0.04,3.222,6.26,-6.76,2.42,3.192
2025-08-28 18:46:08.062,0.22,0.13,-0.03,3.242,5.91,-6.56,2.59,3.213
2025-08-28 18:46:08.088,0.25,0.15,-0.03,3.268,5.71,-6.52,2.33,3.239
2025-08-28 18:46:08.102,0.11,0.13,-0.07,3.282,5.58,-6.54,2.46,3.253
2025-08-28 18:46:08.122,-0.02,0.07,-0.09,3.302,5.5,-7.12,2.89,3.273
2025-08-28 18:46:08.144,-0.11,-0.0,-0.14,3.324,5.65,-7.65,2.95,3.294
2025-08-28 18:46:08.171,-0.11,-0.04,-0.18,3.351,5.7,-7.72,2.92,3.322
2025-08-28 18:46:08.183,-0.15,-0.09,-0.18,3.363,5.97,-7.42,2.81,3.333
2025-08-28 18:46:08.203,-0.33,-0.1,-0.17,3.383,6.18,-7.24,2.81,3.354
2025-08-28 18:46:08.222,-0.37,-0.06,-0.12,3.402,6.22,-7.71,2.88,3.373
2025-08-28 18:46:08.242,-0.24,0.02,-0.07,3.422,6.02,-8.49,2.96,3.393
2025-08-28 18:46:08.268,-0.05,0.08,-0.04,3.448,5.64,-8.59,2.79,3.418
2025-08-28 18:46:08.283,0.05,0.13,-0.0,3.463,5.39,-8.14,2.66,3.433
2025-08-28 18:46:08.303,0.08,0.19,0.04,3.483,5.3,-7.01,2.75,3.454
2025-08-28 18:46:08.324,0.05,0.19,0.08,3.504,5.24,-7.34,2.72,3.475
2025-08-28 18:46:08.327,0.05,0.18,0.08,3.507,5.24,-7.34,2.72,3.478
2025-08-28 18:46:08.345,0.04,0.1,0.07,3.525,5.26,-7.69,2.7,3.495
2025-08-28 18:46:08.373,0.03,0.05,0.06,3.553,5.5,-7.52,2.8,3.524
2025-08-28 18:46:08.385,0.04,0.01,0.06,3.565,5.37,-7.14,2.78,3.536
2025-08-28 18:46:08.406,0.01,-0.05,0.08,3.586,5.16,-6.93,2.86,3.556
2025-08-28 18:46:08.426,-0.03,-0.1,0.06,3.606,5.22,-6.8,2.99,3.576
2025-08-28 18:46:08.446,-0.08,-0.12,0.06,3.626,5.28,-6.73,2.97,3.597
2025-08-28 18:46:08.468,-0.14,-0.09,0.05,3.648,5.24,-6.81,3.05,3.62
2025-08-28 18:46:08.485,-0.18,-0.08,0.05,3.665,5.11,-6.94,3.05,3.636
2025-08-28 18:46:08.505,-0.23,-0.09,0.03,3.685,5.07,-6.87,2.97,3.656
2025-08-28 18:46:08.525,-0.29,-0.11,0.02,3.705,4.96,-6.59,2.85,3.676
2025-08-28 18:46:08.554,-0.36,-0.13,0.01,3.734,5.02,-6.69,2.62,3.705
2025-08-28 18:46:08.565,-0.37,-0.14,0.0,3.745,4.83,-6.64,2.63,3.716
2025-08-28 18:46:08.584,-0.39,-0.17,-0.0,3.764,4.6,-6.3,2.69,3.735
2025-08-28 18:46:08.606,-0.38,-0.19,-0.0,3.786,4.66,-6.39,2.6,3.757
2025-08-28 18:46:08.628,-0.32,-0.11,-0.0,3.808,4.74,-6.62,2.36,3.779
2025-08-28 18:46:08.654,-0.21,-0.03,0.0,3.834,4.81,-6.62,2.18,3.805
2025-08-28 18:46:08.664,-0.08,0.04,0.03,3.844,4.69,-6.27,2.21,3.815
2025-08-28 18:46:08.684,0.02,0.06,0.09,3.864,4.66,-5.96,2.07,3.836
2025-08-28 18:46:08.705,0.0,0.04,0.11,3.885,4.7,-5.86,2.04,3.856
2025-08-28 18:46:08.725,-0.0,0.07,0.14,3.905,4.78,-6.08,1.68,3.876
2025-08-28 18:46:08.754,0.25,0.08,0.16,3.934,4.61,-6.59,1.04,3.905
2025-08-28 18:46:08.765,0.39,0.09,0.18,3.945,4.36,-6.16,0.94,3.917
2025-08-28 18:46:08.786,0.42,0.1,0.2,3.966,4.08,-5.54,0.59,3.938
2025-08-28 18:46:08.806,0.71,0.1,0.13,3.986,4.32,-5.62,0.39,3.956
2025-08-28 18:46:08.826,1.02,0.15,0.14,4.006,4.46,-5.49,0.63,3.976
2025-08-28 18:46:08.853,0.7,0.17,0.14,4.033,4.16,-4.4,1.01,4.004
2025-08-28 18:46:08.866,0.04,0.19,0.11,4.046,4.23,-4.11,1.74,4.017
2025-08-28 18:46:08.886,-0.29,0.14,0.15,4.066,4.35,-5.94,2.04,4.037
2025-08-28 18:46:08.906,-0.27,0.06,0.13,4.086,5.58,-7.88,1.85,4.056
2025-08-28 18:46:08.927,-0.17,0.08,0.1,4.107,5.43,-7.35,2.43,4.078
2025-08-28 18:46:08.951,-0.4,0.07,0.08,4.131,4.77,-6.45,2.79,4.102
2025-08-28 18:46:08.966,-0.48,0.1,0.06,4.146,4.41,-6.74,3.14,4.116
2025-08-28 18:46:08.986,-0.55,0.1,0.05,4.166,4.55,-7.09,2.81,4.137
2025-08-28 18:46:09.007,-0.49,0.08,0.05,4.187,4.72,-7.29,2.42,4.157
2025-08-28 18:46:09.027,-0.51,0.05,0.02,4.207,5.08,-7.2,2.33,4.177
2025-08-28 18:46:09.053,-0.64,0.07,0.0,4.233,5.31,-7.04,2.75,4.204
2025-08-28 18:46:09.066,-0.61,0.17,-0.01,4.246,5.18,-7.86,2.56,4.216
2025-08-28 18:46:09.087,-0.29,0.19,-0.0,4.267,5.48,-8.88,2.28,4.237
2025-08-28 18:46:09.110,-0.02,0.22,0.0,4.29,5.15,-8.19,2.08,4.26
2025-08-28 18:46:09.140,0.05,0.21,0.01,4.32,4.7,-7.46,2.51,4.291
2025-08-28 18:46:09.146,-0.12,0.17,0.01,4.326,4.52,-7.52,2.84,4.297
2025-08-28 18:46:09.166,-0.15,0.15,0.06,4.346,4.6,-8.09,2.66,4.317
2025-08-28 18:46:09.187,-0.05,0.14,0.07,4.367,4.83,-8.38,2.27,4.338
2025-08-28 18:46:09.207,0.07,0.1,0.08,4.387,5.0,-8.14,2.02,4.357
2025-08-28 18:46:09.226,0.02,0.09,0.08,4.406,4.92,-7.8,2.3,4.376
2025-08-28 18:46:09.251,-0.1,0.15,0.05,4.431,4.99,-8.3,2.49,4.403
2025-08-28 18:46:09.269,-0.04,0.14,-0.0,4.449,5.14,-9.19,2.19,4.419
2025-08-28 18:46:09.287,0.05,0.12,-0.03,4.467,5.1,-9.07,2.09,4.437
2025-08-28 18:46:09.307,0.09,0.08,0.02,4.487,5.38,-8.77,2.16,4.457
2025-08-28 18:46:09.335,0.15,0.15,0.1,4.515,5.27,-8.81,2.45,4.486
2025-08-28 18:46:09.347,0.08,0.16,0.05,4.527,5.44,-8.99,2.34,4.498
2025-08-28 18:46:09.367,-0.07,0.14,-0.02,4.547,5.42,-9.24,2.57,4.517
2025-08-28 18:46:09.387,-0.03,0.04,-0.01,4.567,5.31,-9.81,2.56,4.538
2025-08-28 18:46:09.408,0.07,-0.03,-0.01,4.588,5.55,-9.75,2.61,4.559
2025-08-28 18:46:09.433,0.19,-0.05,-0.02,4.613,6.01,-9.17,2.72,4.584
2025-08-28 18:46:09.448,0.2,-0.01,-0.01,4.628,5.74,-9.54,2.79,4.599
2025-08-28 18:46:09.467,0.11,-0.02,0.0,4.647,5.39,-9.76,2.94,4.618
2025-08-28 18:46:09.487,-0.07,-0.04,-0.02,4.667,5.83,-9.57,3.16,4.637
2025-08-28 18:46:09.507,-0.09,-0.02,-0.06,4.687,6.12,-9.63,3.13,4.657
2025-08-28 18:46:09.530,0.19,-0.02,-0.05,4.71,6.27,-9.77,3.06,4.681
2025-08-28 18:46:09.547,0.37,0.03,-0.01,4.727,6.43,-9.54,3.12,4.698
2025-08-28 18:46:09.568,0.27,0.02,0.04,4.748,6.6,-9.67,2.95,4.719
2025-08-28 18:46:09.591,0.01,-0.06,0.07,4.771,6.46,-10.31,3.27,4.741
2025-08-28 18:46:09.617,-0.05,-0.16,0.08,4.797,6.22,-10.51,3.02,4.768
2025-08-28 18:46:09.632,-0.01,-0.2,0.06,4.812,6.29,-10.63,2.89,4.783
2025-08-28 18:46:09.647,0.09,-0.22,0.04,4.827,6.92,-10.57,3.23,4.798
2025-08-28 18:46:09.667,-0.01,-0.2,0.02,4.847,7.52,-10.27,3.95,4.817
2025-08-28 18:46:09.688,-0.19,-0.15,0.05,4.868,7.58,-10.52,3.94,4.838
