time,X,Y,Z
2025-08-28 18:46:34.010,-5.08,3.1,2.78
2025-08-28 18:46:34.029,-5.49,5.4,3.44
2025-08-28 18:46:34.056,-5.64,4.29,3.93
2025-08-28 18:46:34.069,-5.81,2.44,2.66
2025-08-28 18:46:34.091,-5.73,1.2,0.6
2025-08-28 18:46:34.109,-5.9,1.3,0.34
2025-08-28 18:46:34.130,-7.06,1.54,1.11
2025-08-28 18:46:34.156,-7.68,0.05,1.4
2025-08-28 18:46:34.170,-7.8,-1.13,1.31
2025-08-28 18:46:34.188,-7.79,-1.05,2.03
2025-08-28 18:46:34.210,-7.94,-1.59,3.6
2025-08-28 18:46:34.229,-7.82,-0.1,4.3
2025-08-28 18:46:34.254,-8.13,-0.28,3.79
2025-08-28 18:46:34.269,-8.39,0.02,3.91
2025-08-28 18:46:34.288,-10.65,4.25,8.12
2025-08-28 18:46:34.309,-15.99,3.43,7.91
2025-08-28 18:46:34.329,-15.58,-3.56,1.18
2025-08-28 18:46:34.357,-10.23,3.34,-1.28
2025-08-28 18:46:34.368,-10.16,6.09,3.28
2025-08-28 18:46:34.389,-9.2,-1.31,4.49
2025-08-28 18:46:34.412,-11.38,-4.96,5.25
2025-08-28 18:46:34.430,-12.16,-0.58,6.28
2025-08-28 18:46:34.454,-11.57,-0.19,3.47
2025-08-28 18:46:34.469,-12.03,1.26,0.89
2025-08-28 18:46:34.488,-11.67,0.01,0.81
2025-08-28 18:46:34.509,-11.17,-0.18,0.3
2025-08-28 18:46:34.530,-10.1,0.53,0.56
2025-08-28 18:46:34.553,-8.72,0.3,0.1
2025-08-28 18:46:34.570,-8.57,-0.28,-0.07
2025-08-28 18:46:34.587,-9.25,-0.5,0.28
2025-08-28 18:46:34.610,-8.6,-0.47,0.74
2025-08-28 18:46:34.629,-8.06,-0.38,0.05
2025-08-28 18:46:34.652,-8.04,-0.34,-0.51
2025-08-28 18:46:34.668,-7.72,0.16,0.65
2025-08-28 18:46:34.689,-9.96,-0.16,0.34
2025-08-28 18:46:34.710,-10.51,-0.8,-0.94
2025-08-28 18:46:34.731,-9.62,-1.47,-1.02
2025-08-28 18:46:34.753,-9.9,-0.7,-0.85
2025-08-28 18:46:34.770,-10.78,-1.08,-0.38
2025-08-28 18:46:34.789,-10.84,-2.01,-0.27
2025-08-28 18:46:34.810,-11.45,-1.33,-0.75
2025-08-28 18:46:34.829,-10.66,-0.32,-0.51
2025-08-28 18:46:34.853,-10.07,-1.09,0.19
2025-08-28 18:46:34.870,-10.17,-1.46,-0.22
2025-08-28 18:46:34.893,-10.02,-0.98,0.01
2025-08-28 18:46:34.908,-9.69,-0.77,0.28
2025-08-28 18:46:34.929,-9.48,-0.9,-0.28
2025-08-28 18:46:34.956,-9.7,-1.29,-0.35
2025-08-28 18:46:34.968,-10.12,-1.86,-0.46
2025-08-28 18:46:34.989,-10.48,-1.76,-0.54
2025-08-28 18:46:35.009,-10.36,-1.56,-0.4
2025-08-28 18:46:35.029,-9.72,-0.52,-0.42
2025-08-28 18:46:35.049,-9.27,-0.75,0.26
2025-08-28 18:46:35.068,-9.27,-1.19,0.18
2025-08-28 18:46:35.088,-9.47,-0.28,-0.22
2025-08-28 18:46:35.108,-9.99,-1.35,-0.75
2025-08-28 18:46:35.128,-9.69,-0.66,-0.7
2025-08-28 18:46:35.152,-9.33,-0.17,-0.67
2025-08-28 18:46:35.170,-9.61,-1.74,-0.68
2025-08-28 18:46:35.189,-10.03,-1.01,-0.73
2025-08-28 18:46:35.212,-9.39,-1.06,-0.11
2025-08-28 18:46:35.235,-9.22,-1.45,-0.07
2025-08-28 18:46:35.250,-9.85,-1.44,-0.25
2025-08-28 18:46:35.268,-10.02,-0.74,-0.56
2025-08-28 18:46:35.290,-9.66,-1.14,-0.5
2025-08-28 18:46:35.310,-9.67,-1.31,-0.05
2025-08-28 18:46:35.338,-9.63,-1.22,0.19
2025-08-28 18:46:35.349,-9.86,-0.75,-0.11
2025-08-28 18:46:35.370,-9.47,-0.38,-0.54
2025-08-28 18:46:35.389,-9.39,-0.86,-0.03
2025-08-28 18:46:35.409,-9.98,-1.08,0.0
2025-08-28 18:46:35.436,-10.44,-1.04,-0.07
2025-08-28 18:46:35.449,-10.34,-0.26,-0.32
2025-08-28 18:46:35.469,-9.93,-0.79,-0.8
2025-08-28 18:46:35.489,-9.93,-0.77,-0.55
2025-08-28 18:46:35.509,-9.78,-0.73,-0.44
2025-08-28 18:46:35.534,-9.53,-0.98,1.4
2025-08-28 18:46:35.550,-9.87,-1.4,0.44
2025-08-28 18:46:35.567,-9.34,-0.55,-0.4
2025-08-28 18:46:35.589,-9.88,-0.58,-0.12
2025-08-28 18:46:35.609,-9.64,-1.3,-0.49
2025-08-28 18:46:35.637,-9.84,-0.97,-1.09
2025-08-28 18:46:35.649,-10.18,-0.39,-0.67
2025-08-28 18:46:35.669,-9.67,-0.69,-0.47
2025-08-28 18:46:35.690,-9.7,-0.69,-0.31
2025-08-28 18:46:35.709,-10.15,-0.08,0.16
2025-08-28 18:46:35.733,-9.9,-0.48,-0.3
2025-08-28 18:46:35.750,-9.63,-0.42,0.29
2025-08-28 18:46:35.769,-9.64,-0.61,0.18
2025-08-28 18:46:35.789,-9.74,-0.81,0.61
2025-08-28 18:46:35.809,-9.82,-0.54,0.28
2025-08-28 18:46:35.834,-9.46,-0.76,0.11
2025-08-28 18:46:35.852,-9.4,-0.49,0.04
2025-08-28 18:46:35.872,-9.73,-0.53,0.13
2025-08-28 18:46:35.888,-9.69,-0.63,0.18
2025-08-28 18:46:35.909,-9.9,-0.25,0.04
2025-08-28 18:46:35.938,-9.86,-0.28,-0.18
2025-08-28 18:46:35.948,-9.99,-0.21,0.0
2025-08-28 18:46:35.967,-9.72,-0.34,0.0
2025-08-28 18:46:35.987,-9.77,-0.33,-0.12
2025-08-28 18:46:36.009,-10.0,-0.12,0.0
