time,X,Y,Z
2025-08-28 18:46:33.350,-0.55,-0.81,3.31
2025-08-28 18:46:33.374,0.34,-0.6,3.16
2025-08-28 18:46:33.391,1.06,-0.37,2.83
2025-08-28 18:46:33.412,1.36,-0.2,2.56
2025-08-28 18:46:33.432,1.61,-0.09,2.38
2025-08-28 18:46:33.450,1.86,0.03,2.14
2025-08-28 18:46:33.470,2.74,0.11,2.0
2025-08-28 18:46:33.489,3.8,0.33,2.07
2025-08-28 18:46:33.510,4.29,0.59,2.13
2025-08-28 18:46:33.530,4.17,0.79,2.07
2025-08-28 18:46:33.551,3.84,0.85,2.11
2025-08-28 18:46:33.574,3.75,0.96,2.27
2025-08-28 18:46:33.592,3.25,1.05,2.29
2025-08-28 18:46:33.615,2.16,0.99,2.17
2025-08-28 18:46:33.629,1.58,0.91,2.15
2025-08-28 18:46:33.651,0.8,0.74,2.1
2025-08-28 18:46:33.679,0.03,0.7,2.12
2025-08-28 18:46:33.689,-0.87,0.75,1.98
2025-08-28 18:46:33.711,-1.23,0.87,1.81
2025-08-28 18:46:33.732,-1.07,0.96,1.45
2025-08-28 18:46:33.758,-0.79,0.89,1.18
2025-08-28 18:46:33.772,-0.57,0.79,0.95
2025-08-28 18:46:33.791,-0.35,0.75,0.74
2025-08-28 18:46:33.811,-0.36,0.56,0.31
2025-08-28 18:46:33.830,-1.04,0.2,-0.24
2025-08-28 18:46:33.851,-2.37,-0.32,-1.02
2025-08-28 18:46:33.872,-2.43,-0.61,-1.84
2025-08-28 18:46:33.890,-0.35,-0.58,-2.42
2025-08-28 18:46:33.911,1.31,-0.61,-2.65
2025-08-28 18:46:33.934,1.01,-0.92,-2.91
2025-08-28 18:46:33.956,0.59,-1.09,-2.93
2025-08-28 18:46:33.972,0.28,-1.0,-2.42
2025-08-28 18:46:33.990,-0.18,-0.59,-1.58
2025-08-28 18:46:34.011,-0.57,-0.15,-0.97
2025-08-28 18:46:34.031,-1.05,0.15,-0.38
2025-08-28 18:46:34.057,-0.59,0.22,0.29
2025-08-28 18:46:34.070,-0.29,0.3,1.03
2025-08-28 18:46:34.093,0.06,0.59,1.2
2025-08-28 18:46:34.110,0.86,1.03,1.41
2025-08-28 18:46:34.131,1.14,1.39,1.53
2025-08-28 18:46:34.157,1.12,1.62,1.58
2025-08-28 18:46:34.170,1.14,1.85,1.51
2025-08-28 18:46:34.188,1.38,1.98,1.35
2025-08-28 18:46:34.212,1.53,1.95,1.08
2025-08-28 18:46:34.231,1.4,1.88,1.04
2025-08-28 18:46:34.255,0.89,1.83,1.0
2025-08-28 18:46:34.270,0.76,1.82,1.0
2025-08-28 18:46:34.288,-1.04,1.83,0.74
2025-08-28 18:46:34.311,-2.37,1.54,1.33
2025-08-28 18:46:34.330,-3.02,0.54,-0.43
2025-08-28 18:46:34.358,0.93,1.35,-0.41
2025-08-28 18:46:34.370,1.03,1.33,-0.14
2025-08-28 18:46:34.390,0.01,1.11,-0.02
2025-08-28 18:46:34.413,0.56,1.0,-0.35
2025-08-28 18:46:34.432,0.39,0.83,-0.34
2025-08-28 18:46:34.455,-0.46,0.54,-0.5
2025-08-28 18:46:34.470,-0.34,0.45,-0.41
2025-08-28 18:46:34.489,-0.39,0.24,-0.65
2025-08-28 18:46:34.511,0.09,0.15,-0.8
2025-08-28 18:46:34.531,0.26,0.16,-0.84
2025-08-28 18:46:34.554,-0.07,0.23,-0.83
2025-08-28 18:46:34.571,-0.36,0.33,-0.72
2025-08-28 18:46:34.588,-0.51,0.33,-0.67
2025-08-28 18:46:34.612,-0.8,0.26,-0.68
2025-08-28 18:46:34.631,-0.85,0.23,-0.57
2025-08-28 18:46:34.654,-0.77,0.33,-0.42
2025-08-28 18:46:34.670,-0.31,0.41,-0.24
2025-08-28 18:46:34.691,0.11,0.41,-0.16
2025-08-28 18:46:34.711,0.11,0.28,-0.11
2025-08-28 18:46:34.733,0.0,0.28,-0.08
2025-08-28 18:46:34.754,-0.0,0.37,-0.02
2025-08-28 18:46:34.771,-0.15,0.33,0.0
2025-08-28 18:46:34.790,-0.24,0.29,0.0
2025-08-28 18:46:34.811,-0.34,0.26,-0.02
2025-08-28 18:46:34.830,-0.32,0.23,-0.01
2025-08-28 18:46:34.854,-0.33,0.22,-0.07
2025-08-28 18:46:34.871,-0.38,0.23,-0.08
2025-08-28 18:46:34.894,-0.31,0.23,-0.03
2025-08-28 18:46:34.909,-0.33,0.19,0.03
2025-08-28 18:46:34.931,-0.51,0.08,0.08
2025-08-28 18:46:34.957,-0.55,-0.01,0.18
2025-08-28 18:46:34.970,-0.6,-0.08,0.25
2025-08-28 18:46:34.990,-0.64,-0.12,0.29
2025-08-28 18:46:35.011,-0.63,-0.13,0.3
2025-08-28 18:46:35.031,-0.5,-0.16,0.26
2025-08-28 18:46:35.050,-0.44,-0.14,0.21
2025-08-28 18:46:35.069,-0.42,-0.08,0.19
2025-08-28 18:46:35.090,-0.38,-0.1,0.23
2025-08-28 18:46:35.109,-0.31,-0.1,0.1
2025-08-28 18:46:35.129,-0.26,-0.12,0.15
2025-08-28 18:46:35.153,-0.33,-0.13,0.09
2025-08-28 18:46:35.171,-0.2,-0.11,0.05
2025-08-28 18:46:35.191,-0.15,-0.14,0.06
2025-08-28 18:46:35.214,-0.18,-0.18,0.0
2025-08-28 18:46:35.237,-0.13,-0.19,-0.01
2025-08-28 18:46:35.252,-0.1,-0.16,-0.03
2025-08-28 18:46:35.270,-0.14,-0.17,-0.04
2025-08-28 18:46:35.291,-0.04,-0.17,-0.14
2025-08-28 18:46:35.312,0.09,-0.13,-0.17
2025-08-28 18:46:35.338,0.12,-0.09,-0.19
2025-08-28 18:46:35.351,0.09,-0.08,-0.19
2025-08-28 18:46:35.372,0.2,-0.06,-0.11
2025-08-28 18:46:35.390,0.14,-0.05,-0.0
2025-08-28 18:46:35.411,0.11,-0.03,0.01
2025-08-28 18:46:35.437,0.18,-0.03,0.0
2025-08-28 18:46:35.450,0.1,-0.12,0.06
2025-08-28 18:46:35.470,-0.08,-0.18,0.02
2025-08-28 18:46:35.490,-0.08,-0.21,0.04
2025-08-28 18:46:35.510,-0.17,-0.22,0.02
2025-08-28 18:46:35.535,-0.08,-0.17,0.04
2025-08-28 18:46:35.550,0.31,-0.06,-0.06
2025-08-28 18:46:35.568,0.21,-0.03,-0.07
2025-08-28 18:46:35.590,0.2,-0.05,-0.11
2025-08-28 18:46:35.611,0.2,-0.09,-0.17
2025-08-28 18:46:35.638,0.1,-0.12,-0.15
2025-08-28 18:46:35.650,0.05,-0.17,-0.11
2025-08-28 18:46:35.670,0.01,-0.14,-0.15
2025-08-28 18:46:35.692,0.06,-0.11,-0.05
2025-08-28 18:46:35.711,0.06,-0.1,0.0
2025-08-28 18:46:35.734,0.0,-0.05,0.0
2025-08-28 18:46:35.750,0.06,-0.03,-0.01
2025-08-28 18:46:35.770,0.23,0.07,-0.08
2025-08-28 18:46:35.790,0.32,0.14,-0.12
2025-08-28 18:46:35.811,0.3,0.19,-0.12
2025-08-28 18:46:35.835,0.21,0.18,-0.15
2025-08-28 18:46:35.853,0.23,0.19,-0.14
2025-08-28 18:46:35.873,0.18,0.18,-0.14
2025-08-28 18:46:35.889,0.1,0.18,-0.11
2025-08-28 18:46:35.910,0.1,0.19,-0.05
2025-08-28 18:46:35.938,0.07,0.19,-0.01
2025-08-28 18:46:35.949,0.0,0.19,0.02
2025-08-28 18:46:35.968,-0.05,0.18,0.05
2025-08-28 18:46:35.988,-0.07,0.18,0.1
2025-08-28 18:46:36.010,-0.14,0.18,0.1
